Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-02-06,YESBANK,EQ,176.1,178.9,178.95,173.0,177.1,176.45,175.86,45391450,798241606410000.0,273502,8729205,0.1923
2019-02-07,YESBANK,EQ,176.45,177.1,181.8,175.25,177.05,176.95,178.98,44494971,796352593340000.0,241749,8443866,0.1898
2019-02-08,YESBANK,EQ,176.95,177.0,178.5,173.25,175.1,175.1,175.96,32561739,572941477635000.0,178704,5611958,0.1723
2019-02-11,YESBANK,EQ,175.1,175.1,176.0,170.1,173.0,173.25,172.91,29509227,510233982070000.0,175983,4633586,0.157
2019-02-12,YESBANK,EQ,173.25,173.0,176.25,172.1,172.65,172.65,174.42,22298518,388932734540000.0,150872,4033079,0.1809
2019-02-13,YESBANK,EQ,172.65,173.95,174.7,168.1,168.7,169.45,171.11,26229114,448814170975000.0,171541,6259211,0.2386
2019-02-14,YESBANK,EQ,169.45,186.35,224.0,186.35,222.6,221.25,211.14,264725005,5589385522015000.0,1276162,60889373,0.23
2019-02-15,YESBANK,EQ,221.25,226.9,226.9,211.3,217.45,219.0,218.86,141193124,3090092834550000.0,713092,14034481,0.0994
2019-02-18,YESBANK,EQ,219.0,201.0,216.7,201.0,214.0,213.55,212.11,89969426,1908370845034999.8,484527,13843994,0.1539
2019-02-19,YESBANK,EQ,213.55,215.1,218.1,211.55,213.5,212.85,214.18,33990276,727994430700000.0,177252,4900089,0.1442
2019-02-20,YESBANK,EQ,212.85,216.9,219.8,213.35,216.95,217.85,216.38,48429455,1047935348145000.1,229446,12764925,0.2636
2019-02-21,YESBANK,EQ,217.85,218.85,218.85,214.0,215.5,215.15,215.42,27975632,602641021815000.0,151900,6695073,0.2393
2019-02-22,YESBANK,EQ,215.15,214.5,223.7,213.1,221.3,222.0,220.47,51329944,1131661653860000.0,266455,8584689,0.1672
2019-02-25,YESBANK,EQ,222.0,223.85,230.6,221.2,227.8,229.1,226.0,47825222,1080870738150000.0,277705,8133486,0.17010000000000003
2019-02-26,YESBANK,EQ,229.1,223.2,234.45,220.1,230.55,229.5,227.75,84298892,1919884139620000.0,409115,15095137,0.1791
2019-02-27,YESBANK,EQ,229.5,233.0,236.8,223.65,227.6,228.2,230.59,74650022,1721385546450000.0,375158,11702655,0.1568
2019-02-28,YESBANK,EQ,228.2,230.0,232.75,226.8,232.2,231.15,230.31,45753501,1053767883065000.0,222394,11471503,0.25070000000000003
2019-03-01,YESBANK,EQ,231.15,234.9,238.5,234.1,236.9,237.6,236.5,42006406,993436973335000.0,242688,9324717,0.222
2019-03-05,YESBANK,EQ,237.6,236.0,240.75,234.5,237.1,237.45,238.33,30848699,735207191280000.0,208235,7212165,0.2338
2019-03-06,YESBANK,EQ,237.45,238.1,240.65,232.95,235.05,235.3,236.42,24658589,582987860385000.0,139472,5260247,0.2133
2019-03-07,YESBANK,EQ,235.3,235.5,236.0,228.65,231.85,231.7,231.84,27229610,631299759015000.0,175313,5665646,0.20809999999999998
2019-03-08,YESBANK,EQ,231.7,231.7,234.9,229.5,231.7,232.3,232.51,23233663,540212379060000.06,144107,4970051,0.2139
2019-03-11,YESBANK,EQ,232.3,233.0,238.0,231.6,237.15,236.3,235.9,21189817,499873894595000.0,117027,5366001,0.2532
2019-03-12,YESBANK,EQ,236.3,238.0,239.2,235.0,235.1,235.85,237.14,22100817,524096407305000.0,135948,6084220,0.27530000000000004
2019-03-13,YESBANK,EQ,235.85,236.0,247.6,232.7,244.25,244.3,242.07,58883298,1425411979940000.0,307346,11098533,0.18850000000000003
2019-03-14,YESBANK,EQ,244.3,248.0,254.0,246.15,250.15,249.85,250.85,59684202,1497177547860000.0,330601,10593357,0.1775
2019-03-15,YESBANK,EQ,249.85,251.7,252.8,243.5,245.05,245.05,247.39,38715468,957792192220000.1,206568,10790762,0.2787
2019-03-18,YESBANK,EQ,245.05,247.0,248.55,241.8,246.8,245.95,245.24,24825632,608821538580000.0,137716,4752203,0.19140000000000001
2019-03-19,YESBANK,EQ,245.95,246.65,250.5,245.0,249.35,248.8,248.34,21448040,532632059075000.0,144647,4621743,0.21550000000000002
2019-03-20,YESBANK,EQ,248.8,248.75,253.0,246.4,252.55,252.15,250.44,26817389,671620389580000.0,152824,6960671,0.2596
2019-03-22,YESBANK,EQ,252.15,253.0,257.5,250.35,252.35,252.6,254.9,34018752,867129125625000.0,217734,7401451,0.21760000000000002
2019-03-25,YESBANK,EQ,252.6,250.0,250.4,246.1,247.4,247.25,247.98,23540100,583753345585000.0,132660,8379295,0.35600000000000004
2019-03-26,YESBANK,EQ,247.25,247.5,254.8,247.45,254.65,253.7,250.76,20571726,515862531495000.0,137338,5834953,0.2836
2019-03-27,YESBANK,EQ,253.7,258.4,269.85,256.1,268.6,268.45,264.48,84155309,2225743276784999.8,468840,19274654,0.22899999999999998
2019-03-28,YESBANK,EQ,268.45,270.65,277.7,268.3,275.1,276.1,273.61,48078072,1315480842495000.0,279312,14420171,0.2999
2019-03-29,YESBANK,EQ,276.1,277.9,281.5,273.55,274.5,275.1,278.23,35855963,997612428015000.0,226085,10565205,0.2947
2019-04-01,YESBANK,EQ,275.1,276.0,280.0,273.8,276.05,275.9,276.5,27807546,768883385165000.0,212387,6596267,0.2372
2019-04-02,YESBANK,EQ,275.9,278.2,282.05,274.8,282.0,280.3,278.16,24708930,687291629350000.0,182039,5906625,0.239
2019-04-03,YESBANK,EQ,280.3,283.5,286.0,272.2,274.0,273.7,280.03,31808834,890747018650000.0,197853,9413985,0.29600000000000004
2019-04-04,YESBANK,EQ,273.7,274.0,275.0,265.0,268.3,268.05,268.73,42003554,1128754420275000.0,260005,12805607,0.3049
2019-04-05,YESBANK,EQ,268.05,270.0,274.0,264.25,266.5,266.85,268.91,28319923,761555871415000.0,210219,9004795,0.318
2019-04-08,YESBANK,EQ,266.85,267.1,268.1,258.25,260.7,260.05,263.18,26252469,690916146160000.0,162747,7415011,0.28250000000000003
2019-04-09,YESBANK,EQ,260.05,261.9,272.0,258.7,271.75,270.6,265.92,39195173,1042259305795000.1,272721,7066531,0.18030000000000002
2019-04-10,YESBANK,EQ,270.6,272.0,275.45,267.5,268.55,268.25,271.29,32016249,868556227140000.0,203798,7399673,0.2311
2019-04-11,YESBANK,EQ,268.25,268.75,270.25,264.0,270.1,269.05,267.1,20363799,543907635150000.0,141611,3058266,0.1502
2019-04-12,YESBANK,EQ,269.05,269.7,271.9,265.8,267.5,267.9,268.28,21736271,583141934080000.0,120534,4396606,0.2023
2019-04-15,YESBANK,EQ,267.9,268.45,269.9,264.8,265.8,265.5,267.16,13509220,360907662035000.0,114555,3352737,0.2482
2019-04-16,YESBANK,EQ,265.5,267.55,269.2,265.0,265.9,266.45,266.89,16368625,436856853639999.94,131574,5550242,0.33909999999999996
2019-04-18,YESBANK,EQ,266.45,266.4,267.95,254.05,255.55,255.8,258.33,32491440,839339638295000.0,207697,9620624,0.2961
2019-04-22,YESBANK,EQ,255.8,253.95,254.4,237.0,238.1,238.35,244.15,37467080,914770443554999.9,270895,11754412,0.31370000000000003
2019-04-23,YESBANK,EQ,238.35,239.0,244.65,230.5,231.0,232.7,239.28,43232834,1034490888420000.1,275123,10195966,0.23579999999999998
2019-04-24,YESBANK,EQ,232.7,233.0,240.4,231.2,238.55,239.15,235.33,38516951,906402432979999.9,231797,9125400,0.23690000000000003
2019-04-25,YESBANK,EQ,239.15,241.0,250.4,236.05,237.25,237.05,243.05,71641179,1741204587509999.8,376119,21353446,0.2981
2019-04-26,YESBANK,EQ,237.05,239.9,240.35,232.1,237.8,237.2,236.9,48524121,1149523709005000.0,287440,7346956,0.1514
2019-04-30,YESBANK,EQ,237.2,213.5,213.5,165.6,166.75,168.0,173.06,217219923,3759160360715000.0,1295397,72448317,0.3335
2019-05-02,YESBANK,EQ,168.0,162.0,178.0,160.0,174.0,173.75,172.73,124177861,2144941319015000.2,712195,29783372,0.2398
2019-05-03,YESBANK,EQ,173.75,177.0,177.8,169.7,175.8,175.9,175.25,58953903,1033188949400000.0,359177,13698320,0.2324
2019-05-06,YESBANK,EQ,175.9,168.05,171.9,165.5,167.0,166.25,168.49,49500412,834019245580000.0,323943,13695286,0.2767
2019-05-07,YESBANK,EQ,166.25,169.0,169.95,163.65,165.05,164.75,166.27,40446604,672491886525000.0,262090,10300397,0.2547
2019-05-08,YESBANK,EQ,164.75,165.0,166.5,160.0,161.4,160.75,162.27,47387735,768961478310000.0,289614,16438468,0.3469
2019-05-09,YESBANK,EQ,160.75,158.0,171.4,156.5,171.15,170.3,166.41,88653903,1475310673460000.0,480980,14408456,0.1625
2019-05-10,YESBANK,EQ,170.3,172.75,174.25,162.8,164.4,163.85,168.46,62257935,1048794946054999.9,385975,12839705,0.20620000000000002
2019-05-13,YESBANK,EQ,163.85,164.9,165.45,154.0,155.75,154.7,158.14,60884255,962838798440000.0,391341,18858964,0.3098
2019-05-14,YESBANK,EQ,154.7,155.1,158.9,151.4,156.95,155.85,155.02,62642515,971073622279999.9,343315,13748165,0.2195
2019-05-15,YESBANK,EQ,155.85,154.2,154.3,141.8,142.35,142.95,147.81,95899314,1417477834290000.0,613726,30838155,0.3216
2019-05-16,YESBANK,EQ,142.95,144.0,145.9,134.65,138.2,137.75,139.43,82730883,1153477564490000.0,499885,15339101,0.18539999999999998
2019-05-17,YESBANK,EQ,137.75,141.0,146.0,132.45,134.1,134.15,139.28,117940438,1642704210845000.0,635680,23123434,0.1961
2019-05-20,YESBANK,EQ,134.15,142.5,144.9,137.0,143.7,143.55,141.44,82205265,1162679419755000.0,425481,20787557,0.2529
2019-05-21,YESBANK,EQ,143.55,145.0,145.0,138.5,141.1,141.0,140.82,59499614,837847471080000.0,290808,12786149,0.21489999999999998
2019-05-22,YESBANK,EQ,141.0,141.0,141.25,135.5,138.9,137.55,137.79,58669730,808416363960000.0,334323,12963610,0.22100000000000003
2019-05-23,YESBANK,EQ,137.55,143.9,150.8,138.75,140.3,139.75,144.47,111719246,1614042128420000.0,567175,22917508,0.20510000000000003
2019-05-24,YESBANK,EQ,139.75,141.0,142.9,139.5,141.1,141.2,141.06,45274708,638636146850000.0,243827,9275472,0.2049
2019-05-27,YESBANK,EQ,141.2,142.0,148.45,140.85,146.75,146.8,145.98,67258367,981830885800000.0,326661,16127246,0.2398
2019-05-28,YESBANK,EQ,146.8,148.95,154.9,148.2,153.4,152.8,152.4,81670499,1244691956375000.0,434119,18511760,0.2267
2019-05-29,YESBANK,EQ,152.8,154.0,156.0,150.65,151.7,151.7,153.22,49000782,750796818295000.0,246452,9286518,0.1895
2019-05-30,YESBANK,EQ,151.7,150.2,156.5,149.9,155.25,155.0,154.16,55475576,855185694745000.0,262051,10067699,0.1815
2019-05-31,YESBANK,EQ,155.0,156.6,157.0,147.0,147.55,147.8,151.35,63368992,959074395670000.1,291783,14142645,0.2232
2019-06-03,YESBANK,EQ,147.8,148.0,149.9,144.5,149.5,149.45,147.92,40272408,595689590640000.0,213368,5516717,0.13699999999999998
2019-06-04,YESBANK,EQ,149.45,148.8,153.85,148.55,153.35,152.8,152.13,45560540,693098775385000.0,211449,6924669,0.152
2019-06-06,YESBANK,EQ,152.8,148.45,151.2,142.3,143.85,143.4,146.84,65169529,956956922395000.1,328748,12398785,0.19030000000000002
2019-06-07,YESBANK,EQ,143.4,143.4,145.45,136.15,140.0,139.9,140.82,66206668,932292526365000.0,328918,10327937,0.156
2019-06-10,YESBANK,EQ,139.9,141.9,145.0,132.55,136.5,135.9,137.32,86398912,1186416697865000.0,422780,14837602,0.17170000000000002
2019-06-11,YESBANK,EQ,135.9,135.0,143.5,133.75,139.75,139.55,139.37,80946657,1128148178370000.0,373154,11812614,0.1459
2019-06-12,YESBANK,EQ,139.55,136.0,137.8,133.6,135.1,134.75,135.29,56236715,760812075690000.0,295801,11775435,0.20940000000000003
2019-06-13,YESBANK,EQ,134.75,130.8,130.8,116.0,116.6,117.1,121.38,197154833,2393144307815000.0,891767,42155116,0.2138
2019-06-14,YESBANK,EQ,117.1,118.5,121.0,112.85,114.65,115.05,116.42,155169990,1806420889005000.0,630153,20118073,0.1297
2019-06-17,YESBANK,EQ,115.05,118.0,118.35,113.75,115.9,116.15,116.03,84436078,979743150704999.9,347747,19478096,0.2245
2019-06-18,YESBANK,EQ,116.15,116.0,117.5,107.1,109.25,109.3,112.35,116604528,1310054699235000.0,482488,12457719,0.10470000000000002
2019-06-19,YESBANK,EQ,109.3,109.0,111.45,101.3,103.95,103.2,105.39,126458237,1332783409120000.0,529303,18888928,0.1494
2019-06-20,YESBANK,EQ,103.2,102.0,115.9,98.7,115.0,114.55,108.11,159393077,1723163062450000.0,603801,16290818,0.10220000000000001
2019-06-21,YESBANK,EQ,114.55,114.55,114.8,108.25,109.4,109.6,110.79,106421502,1179088018980000.0,424333,10592368,0.09949999999999999
2019-06-24,YESBANK,EQ,109.6,112.0,114.0,108.85,111.4,111.95,111.57,79695315,889171305950000.0,317682,4968281,0.06230000000000001
2019-06-25,YESBANK,EQ,111.95,111.0,112.5,109.1,109.65,110.05,110.29,56892279,627437440660000.0,217623,6483863,0.114
2019-06-26,YESBANK,EQ,110.05,109.0,114.65,108.4,112.35,113.05,112.1,72879532,816964531540000.0,264838,7959093,0.1092
2019-06-27,YESBANK,EQ,113.05,113.05,114.5,111.8,112.5,112.4,112.9,51280994,578956345665000.0,200990,6041106,0.1178
2019-06-28,YESBANK,EQ,112.4,112.5,113.0,107.5,108.5,108.75,109.58,68854685,754543425005000.0,271806,10081464,0.1464
2019-07-01,YESBANK,EQ,108.75,109.5,110.5,107.65,108.85,109.15,109.28,42545442,464949951660000.06,182598,5213320,0.1225
2019-07-02,YESBANK,EQ,109.15,108.05,108.05,99.8,100.1,100.8,102.62,149669579,1535870480260000.0,567323,35049591,0.23420000000000002
2019-07-03,YESBANK,EQ,100.8,100.75,103.8,98.85,99.8,99.75,101.21,112667717,1140363703940000.0,395027,26018189,0.2309
2019-07-04,YESBANK,EQ,99.75,101.0,102.15,95.2,96.7,96.25,98.59,108105010,1065835931825000.0,393181,20844446,0.19280000000000003
2019-07-05,YESBANK,EQ,96.25,95.0,96.85,87.4,87.95,88.15,91.41,220546903,2016005522905000.0,790884,47772205,0.21660000000000001
2019-07-08,YESBANK,EQ,88.15,87.0,94.6,85.65,93.35,93.15,92.11,197675527,1820842950155000.0,622435,23044192,0.11660000000000001
2019-07-09,YESBANK,EQ,93.15,95.0,97.0,90.3,92.2,91.35,93.9,137863884,1294543145355000.0,477366,12829652,0.0931
2019-07-10,YESBANK,EQ,91.35,92.15,94.0,91.5,93.25,93.0,92.92,75776545,704125424770000.0,257668,6210850,0.08199999999999999
2019-07-11,YESBANK,EQ,93.0,94.0,95.0,90.7,93.25,92.45,92.33,73432269,677964792950000.0,264582,5339656,0.0727
2019-07-12,YESBANK,EQ,92.45,93.25,94.85,91.65,94.35,94.2,93.42,60702978,567107173865000.0,213781,6399895,0.1054
2019-07-15,YESBANK,EQ,94.2,95.0,99.3,92.55,92.85,93.2,95.92,126736904,1215690225010000.0,421595,18521208,0.1461
2019-07-16,YESBANK,EQ,93.2,94.0,106.5,92.25,106.25,103.85,99.89,228682135,2284287694275000.0,736995,27721331,0.12119999999999999
2019-07-17,YESBANK,EQ,103.85,108.5,108.5,97.55,98.4,98.4,102.28,238375009,2438069538295000.0,809538,29613479,0.1242
2019-07-18,YESBANK,EQ,98.4,88.6,90.25,79.15,85.9,85.8,87.16,229258092,1998316741615000.2,822344,45427528,0.19820000000000002
2019-07-19,YESBANK,EQ,85.8,86.0,86.9,82.6,82.75,83.25,84.73,145863654,1235970233980000.0,483706,18862385,0.1293
2019-07-22,YESBANK,EQ,83.25,83.3,92.5,81.7,91.15,91.15,88.45,208758719,1846396635495000.0,670826,28037977,0.1343
2019-07-23,YESBANK,EQ,91.15,89.0,93.9,87.1,90.25,90.65,91.0,164964349,1501253994915000.0,509390,10725506,0.065
2019-07-24,YESBANK,EQ,90.65,91.5,93.65,88.15,88.75,89.15,90.71,104007122,943428176350000.0,346799,9766565,0.09390000000000001
2019-07-25,YESBANK,EQ,89.15,88.4,90.4,85.85,87.75,87.65,88.18,113015178,996516293154999.9,363374,11743736,0.1039
2019-07-26,YESBANK,EQ,87.65,88.75,96.9,87.1,95.6,96.05,93.51,186097455,1740253501290000.2,588345,26342742,0.1416
2019-07-29,YESBANK,EQ,96.05,95.7,98.7,91.35,94.7,94.75,94.95,138287221,1313058346765000.0,464412,11173366,0.0808
2019-07-30,YESBANK,EQ,94.75,95.0,96.3,81.15,85.8,86.05,91.07,120979045,1101706095700000.0,395139,18256722,0.1509
2019-07-31,YESBANK,EQ,86.05,86.0,92.35,84.75,89.7,91.2,89.36,133054947,1189005542110000.0,419511,12641893,0.095
2019-08-01,YESBANK,EQ,91.2,88.95,91.3,85.75,89.1,88.4,88.81,111842102,993220966904999.9,357707,8766070,0.0784
2019-08-02,YESBANK,EQ,88.4,87.8,90.9,86.8,88.15,88.3,88.83,106397716,945183304879999.9,338485,6888909,0.0647
2019-08-05,YESBANK,EQ,88.3,88.0,88.0,79.5,81.05,81.1,82.5,136352605,1124848986485000.0,458718,19455087,0.1427
2019-08-06,YESBANK,EQ,81.1,80.9,86.65,79.7,85.55,85.35,83.58,134819814,1126849938750000.0,420139,13597734,0.1009
2019-08-07,YESBANK,EQ,85.35,86.5,92.0,86.1,87.05,86.85,89.64,171429816,1536759972335000.0,491230,15349434,0.0895
2019-08-08,YESBANK,EQ,86.85,89.25,89.9,84.8,89.45,89.2,88.06,122325009,1077145263740000.0,377805,8794055,0.0719
2019-08-09,YESBANK,EQ,89.2,91.8,92.45,81.15,82.2,82.15,85.45,187030766,1598187851280000.0,546004,41466324,0.2217
2019-08-13,YESBANK,EQ,82.15,84.0,84.2,72.85,73.2,73.6,77.48,206712601,1601660688495000.0,644643,39495343,0.1911
2019-08-14,YESBANK,EQ,73.6,74.9,77.9,70.55,76.6,76.55,75.51,173114134,1307175678310000.0,512452,15262969,0.0882
2019-08-16,YESBANK,EQ,76.55,79.0,81.45,76.85,78.5,79.45,79.28,143478784,1137431074370000.0,447994,14769187,0.10289999999999999
2019-08-19,YESBANK,EQ,79.45,79.45,80.75,76.0,76.8,76.65,77.98,127652182,995411629104999.9,383538,11806763,0.0925
2019-08-20,YESBANK,EQ,76.65,76.95,76.95,70.5,71.55,71.2,72.28,167966737,1214055913910000.0,480588,26774559,0.1594
2019-08-21,YESBANK,EQ,71.2,71.2,71.5,64.55,65.05,65.4,67.7,228212985,1544979379360000.0,592928,40811119,0.1788
2019-08-22,YESBANK,EQ,65.4,66.4,67.7,53.2,57.45,56.3,59.83,314692568,1882830248225000.0,759126,49703748,0.15789999999999998
2019-08-23,YESBANK,EQ,56.3,56.4,61.25,54.75,59.45,59.25,58.89,309367850,1821965639795000.0,742741,25129814,0.0812
2019-08-26,YESBANK,EQ,59.25,62.95,64.7,57.35,62.25,62.9,61.12,277799302,1697819044360000.0,632346,37920384,0.1365
2019-08-27,YESBANK,EQ,62.9,62.9,65.35,62.5,64.95,64.5,64.02,190996863,1222708463265000.0,454909,26032687,0.1363
2019-08-28,YESBANK,EQ,64.5,64.5,65.15,58.05,59.9,59.5,61.07,223167624,1362922654235000.0,550714,24802738,0.11109999999999999
2019-08-29,YESBANK,EQ,59.5,59.25,59.3,55.0,57.5,57.4,56.71,188754023,1070409044610000.0,470010,25328173,0.1342
2019-08-30,YESBANK,EQ,57.4,58.25,60.95,55.5,60.4,59.95,57.86,226395035,1310009062585000.0,516012,22648516,0.1
2019-09-03,YESBANK,EQ,59.95,59.25,62.3,57.65,58.6,58.75,59.62,196326964,1170575640620000.0,451396,20248456,0.10310000000000001
2019-09-04,YESBANK,EQ,58.75,58.35,60.3,57.25,59.1,59.45,58.69,143742201,843677607350000.0,326434,6996421,0.0487
2019-09-05,YESBANK,EQ,59.45,59.7,62.35,58.85,61.8,61.95,60.72,177919556,1080348542170000.1,372116,18777256,0.10550000000000001
2019-09-06,YESBANK,EQ,61.95,61.3,62.15,59.6,60.75,60.4,60.89,130716447,795986280335000.0,304732,8027971,0.061399999999999996
2019-09-09,YESBANK,EQ,60.4,60.1,64.1,59.85,63.0,63.1,62.04,150897861,936206294879999.9,334761,12437115,0.0824
2019-09-11,YESBANK,EQ,63.1,66.0,75.45,65.0,71.3,71.6,69.9,332938591,2327357577205000.0,762268,26574361,0.07980000000000001
2019-09-12,YESBANK,EQ,71.6,71.8,72.2,67.15,68.25,67.95,69.07,221839869,1532199288050000.0,485189,17829177,0.0804
2019-09-13,YESBANK,EQ,67.95,67.0,69.5,64.1,67.8,68.55,66.6,278285524,1853476480680000.0,584011,12759833,0.045899999999999996
2019-09-16,YESBANK,EQ,68.55,67.6,68.2,65.95,67.1,67.05,67.25,128189225,862095808265000.0,343928,10303951,0.0804
2019-09-17,YESBANK,EQ,67.05,67.1,68.8,64.65,65.3,65.1,67.07,150932029,1012333588329999.9,381998,13039154,0.0864
2019-09-18,YESBANK,EQ,65.1,66.0,66.45,61.7,64.45,64.1,64.49,186937027,1205494648485000.0,424930,11648735,0.06230000000000001
2019-09-19,YESBANK,EQ,64.1,64.7,64.8,53.0,54.0,54.1,57.87,321270950,1859309307005000.0,782427,70238226,0.2186
2019-09-20,YESBANK,EQ,54.1,53.7,59.9,52.7,56.1,55.5,56.66,398347296,2257080591800000.0,890174,35399380,0.0889
2019-09-23,YESBANK,EQ,55.5,57.0,57.5,52.9,55.2,55.45,55.16,221169297,1219925938630000.0,509487,21817271,0.0986
2019-09-24,YESBANK,EQ,55.45,54.9,57.65,53.55,56.0,56.05,55.65,171828060,956279020890000.0,447755,11673729,0.0679
2019-09-25,YESBANK,EQ,56.05,55.9,56.85,53.1,53.25,53.7,55.08,152430784,839662293285000.0,401291,20078939,0.1317
2019-09-26,YESBANK,EQ,53.7,53.9,54.25,50.55,51.2,51.05,52.0,249670424,1298311261410000.0,555056,57455356,0.23010000000000003
2019-09-27,YESBANK,EQ,51.05,50.0,52.9,48.4,48.5,48.75,50.22,306867611,1541132534070000.0,662091,28335565,0.09230000000000001
2019-09-30,YESBANK,EQ,48.75,48.25,49.1,40.95,41.75,41.4,43.37,356666325,1546730414445000.0,724079,55009377,0.1542
2019-10-01,YESBANK,EQ,41.4,42.0,44.3,29.0,32.2,32.0,36.1,808959169,2920642482295000.0,1336273,144459392,0.1786
2019-10-03,YESBANK,EQ,32.0,35.2,43.45,35.2,42.75,42.5,39.86,584506441,2329679051255000.0,1029273,73982680,0.1266
2019-10-04,YESBANK,EQ,42.5,45.0,45.9,40.95,41.9,42.15,43.07,512643766,2207802482840000.2,870614,43245058,0.0844
2019-10-07,YESBANK,EQ,42.15,45.95,46.8,42.8,45.35,45.65,45.0,355287494,1598714328725000.0,663192,39618385,0.1115
2019-10-09,YESBANK,EQ,45.65,45.45,45.45,41.05,43.3,43.25,42.95,343533101,1475559893730000.0,582516,27638624,0.0805
2019-10-10,YESBANK,EQ,43.25,41.7,42.7,40.15,40.9,40.95,41.31,207266038,856220611770000.0,380074,20778509,0.1003
2019-10-11,YESBANK,EQ,40.95,41.0,42.0,37.0,39.75,39.6,39.24,339478520,1332252703840000.0,538711,19708516,0.0581
2019-10-14,YESBANK,EQ,39.6,39.9,41.5,38.8,40.45,40.1,40.18,223727101,898828882504999.9,397528,13780265,0.0616
2019-10-15,YESBANK,EQ,40.1,41.1,41.45,39.0,40.8,40.6,40.34,193601940,781056724370000.0,298448,13543209,0.07
2019-10-16,YESBANK,EQ,40.6,40.6,42.05,39.8,41.7,41.05,40.69,188799876,768263144300000.0,308432,11712797,0.062000000000000006
2019-10-17,YESBANK,EQ,41.05,41.9,48.2,40.7,47.4,47.4,44.95,422749767,1900358161190000.2,749864,40787777,0.0965
2019-10-18,YESBANK,EQ,47.4,46.6,52.7,46.0,51.3,51.4,50.47,441645534,2229097298245000.0,746958,32885273,0.0745
2019-10-22,YESBANK,EQ,51.4,53.0,56.6,50.25,51.9,51.8,54.03,407437580,2201388069100000.0,718151,39985477,0.0981
2019-10-23,YESBANK,EQ,51.8,51.8,53.5,49.2,51.0,51.2,51.48,296722600,1527445353710000.0,540326,19875455,0.067
2019-10-24,YESBANK,EQ,51.2,51.2,52.55,47.45,48.45,48.3,50.33,230787323,1161576311625000.0,442813,21732738,0.0942
2019-10-25,YESBANK,EQ,48.3,48.65,54.3,45.75,53.7,52.15,48.96,346577924,1696724738605000.0,604569,37883158,0.1093
2019-10-27,YESBANK,EQ,52.15,55.2,56.45,54.15,54.95,54.75,55.08,74992659,413090396720000.0,160020,15252095,0.2034
2019-10-29,YESBANK,EQ,54.75,54.35,59.9,53.1,58.2,58.15,57.57,368611147,2122272591565000.2,664126,39259879,0.10650000000000001
2019-10-30,YESBANK,EQ,58.15,59.1,59.45,56.0,56.05,56.8,57.74,256297926,1479965689940000.0,498285,31334295,0.1223
2019-10-31,YESBANK,EQ,56.8,56.1,78.7,54.9,70.3,70.4,67.82,836967454,5676328469495000.0,1566693,101273982,0.121
2019-11-01,YESBANK,EQ,70.4,71.0,71.85,65.0,66.1,66.6,68.25,431574597,2945509832055000.0,1021293,47921230,0.111
2019-11-04,YESBANK,EQ,66.6,59.95,71.3,56.65,65.8,66.15,65.8,420997681,2770020993715000.0,946240,47988788,0.114
2019-11-05,YESBANK,EQ,66.15,70.3,72.0,67.2,68.3,68.3,68.95,294896159,2033267098995000.0,672280,41184234,0.13970000000000002
2019-11-06,YESBANK,EQ,68.3,68.55,71.15,67.55,68.55,68.7,69.24,226082900,1565323346555000.0,510083,20887199,0.09240000000000001
2019-11-07,YESBANK,EQ,68.7,68.0,69.3,66.0,66.25,66.45,67.52,189859140,1281864230150000.0,470202,29536649,0.15560000000000002
2019-11-08,YESBANK,EQ,66.45,65.9,72.3,64.3,69.65,68.95,69.45,413106980,2868957729040000.0,828730,45000694,0.10890000000000001
2019-11-11,YESBANK,EQ,68.95,70.0,73.55,69.15,72.9,73.0,71.79,263947818,1894913865695000.0,582022,32674860,0.12380000000000001
2019-11-13,YESBANK,EQ,73.0,74.4,75.3,67.1,68.85,68.2,71.72,317911123,2280100958230000.0,698567,68697797,0.2161
2019-11-14,YESBANK,EQ,68.2,68.85,70.8,67.1,68.75,68.75,69.11,195114955,1348369731705000.0,408808,25289143,0.12960000000000002
2019-11-15,YESBANK,EQ,68.75,69.2,70.2,68.3,68.95,68.7,69.04,129526064,894186224329999.9,269751,19144551,0.1478
2019-11-18,YESBANK,EQ,68.7,69.25,69.25,65.4,65.75,65.85,66.92,178150594,1192165596480000.0,428300,32794768,0.1841
2019-11-19,YESBANK,EQ,65.85,65.0,67.25,63.05,64.2,64.15,65.07,239228500,1556633464125000.0,555304,32455226,0.13570000000000002
2019-11-20,YESBANK,EQ,64.15,62.1,66.45,62.0,65.9,65.85,64.65,229215332,1481851008040000.0,488969,24617355,0.10740000000000001
2019-11-21,YESBANK,EQ,65.85,66.9,66.9,63.8,63.8,64.25,65.0,133531524,867946435220000.1,318722,22387002,0.1677
2019-11-22,YESBANK,EQ,64.25,64.25,66.15,64.0,64.95,64.8,65.26,121791625,794810229330000.0,263028,19765947,0.1623
2019-11-25,YESBANK,EQ,64.8,64.95,65.5,62.3,63.9,63.75,63.75,171923335,1095953712550000.0,388319,26436502,0.15380000000000002
2019-11-26,YESBANK,EQ,63.75,64.6,67.5,62.55,64.2,63.15,64.55,399791670,2580849955495000.0,585677,152300788,0.381
2019-11-27,YESBANK,EQ,63.15,68.1,69.0,65.65,68.4,68.25,67.31,254612192,1713680742525000.0,493732,59307987,0.2329
